timestamp,payload_size,did_time,vc_time,revoke_time
2025-05-26 20:23:39,400,.881043892,.567073757,.448573775
2025-05-26 20:23:39,500,.988549163,.230756986,.959876078
2025-05-26 20:23:49,100,.654942505,.651931023,.548688846
2025-05-26 20:23:49,200,.800416931,.607822419,.367311312
2025-05-26 20:23:49,300,.471533060,.245838035,.526412943
2025-05-26 20:23:49,400,.637075923,.280928560,.582718558
2025-05-26 20:23:49,500,.496603263,.249393665,.482633792
2025-05-26 20:23:57,100,.563958723,.252123163,.974992712
2025-05-26 20:23:57,200,.604383361,.250259252,.454514449
2025-05-26 20:23:57,300,1.104693064,.276105201,.884866837
2025-05-26 20:23:57,400,.501056159,.290873536,.572211630
2025-05-26 20:23:57,500,.956749457,.246283087,.391846798
2025-05-26 20:24:07,100,.780935357,.604633533,.619163717
2025-05-26 20:24:07,200,.998678124,.598322252,.412528019
2025-05-26 20:24:07,300,.494142649,.256704389,.468963719
2025-05-26 20:24:07,400,.527398771,.253035765,.963671418
2025-05-26 20:24:07,500,.518867065,.627720804,.590836772
2025-05-26 20:24:17,100,.759609638,.249035234,.867478644
2025-05-26 20:24:17,200,1.103345646,.263304037,.783536292
2025-05-26 20:24:17,300,.506211771,.599902872,.409662076
2025-05-26 20:24:17,400,.454325041,.237812001,.529408652
2025-05-26 20:24:17,500,1.018450802,.603039986,.868183469
2025-05-26 20:24:27,100,.552008620,.588469057,.749141575
2025-05-26 20:24:27,200,1.280384975,.599127009,.929171387
2025-05-26 20:24:27,300,1.092403505,.658380835,.448387157
2025-05-26 20:24:27,400,.424077023,.255154549,1.060928558
2025-05-26 20:24:27,500,.920221348,.242822284,.716908787
2025-05-26 20:24:38,100,.798618253,.584553701,1.277090565
2025-05-26 20:24:38,200,.524597435,.235201581,.588916641
2025-05-26 20:24:38,300,.508024591,.284913351,.397751943
2025-05-26 20:24:38,400,.778787953,.615302958,.413288799
2025-05-26 20:24:38,500,.415971306,.239581513,.559404626
2025-05-26 20:24:48,100,.448024553,.244107169,.555829756
2025-05-26 20:24:48,200,.583726548,.241006489,.607123784
2025-05-26 20:24:48,300,.887005988,.250430604,1.106953838
2025-05-26 20:24:48,400,.904172002,.620483581,.550222426
2025-05-26 20:24:48,500,.596328823,.250675529,.625764345
